Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
05047,P1040,Product 5047,14,2010-11-10,156.04,10334,Germany
05048,P1180,Product 5048,13,2010-07-30,168.96,10021,Spain
05049,P1156,Product 5049,10,2010-04-13,39.89,10029,Germany
05050,P1197,Product 5050,14,2011-03-15,145.36,10190,United Kingdom
05051,P1058,Product 5051,10,2010-02-07,359.9,10259,Spain
05052,P1088,Product 5052,5,2011-09-12,319.2,10204,France
05053,P1191,Product 5053,7,2011-02-18,45.29,10058,France
05054,P1023,Product 5054,13,2010-08-12,61.77,10470,France
05055,P1143,Product 5055,12,2010-10-20,191.58,10263,Spain
05056,P1179,Product 5056,12,2011-11-27,373.16,10465,Germany
05057,P1079,Product 5057,13,2010-06-04,417.29,10011,Spain
05058,P1133,Product 5058,3,2010-02-01,12.24,10118,Spain
05059,P1164,Product 5059,6,2010-08-22,167.86,10414,United Kingdom
05060,P1131,Product 5060,12,2011-05-04,215.01,10461,Spain
05061,P1091,Product 5061,8,2011-07-24,456.01,10289,France
05062,P1165,Product 5062,13,2010-11-29,253.2,10337,Spain
05063,P1168,Product 5063,8,2011-11-06,138.5,10247,United Kingdom
05064,P1091,Product 5064,2,2010-01-17,198.07,10353,Spain
05065,P1080,Product 5065,6,2011-02-18,221.04,10126,Spain
05066,P1141,Product 5066,7,2011-10-20,336.65,10074,France
05067,P1070,Product 5067,12,2010-08-28,25.34,10360,Spain
05068,P1178,Product 5068,7,2010-10-13,197.78,10203,Germany
05069,P1064,Product 5069,3,2010-12-12,325.04,10048,France
05070,P1051,Product 5070,14,2011-01-10,145.24,10078,United Kingdom
05071,P1029,Product 5071,14,2010-01-16,297.92,10440,United Kingdom
05072,P1184,Product 5072,9,2011-08-10,181.85,10478,United Kingdom
05073,P1098,Product 5073,2,2010-09-17,380.57,10240,Spain
05074,P1157,Product 5074,11,2010-12-27,35.0,10348,Germany
05075,P1097,Product 5075,3,2011-02-03,459.39,10153,France
05076,P1041,Product 5076,11,2011-04-05,89.95,10273,Germany
05077,P1138,Product 5077,2,2011-05-31,83.48,10095,Germany
05078,P1026,Product 5078,11,2010-03-26,421.12,10213,United Kingdom
05079,P1151,Product 5079,9,2010-03-04,435.3,10293,United Kingdom
05080,P1166,Product 5080,4,2010-04-10,51.02,10208,Germany
05081,P1071,Product 5081,2,2010-10-22,454.82,10342,Germany
05082,P1017,Product 5082,3,2010-06-11,140.28,10087,France
05083,P1076,Product 5083,13,2010-06-27,311.22,10305,United Kingdom
05084,P1044,Product 5084,4,2011-03-20,38.95,10263,United Kingdom
05085,P1114,Product 5085,14,2010-11-24,193.43,10424,Spain
05086,P1086,Product 5086,10,2010-11-24,228.11,10389,United Kingdom
05087,P1139,Product 5087,13,2010-02-11,301.91,10324,France
05088,P1176,Product 5088,6,2010-08-30,265.01,10427,Spain
05089,P1158,Product 5089,5,2010-12-08,233.44,10376,France
05090,P1091,Product 5090,3,2010-04-01,480.02,10319,United Kingdom
05091,P1021,Product 5091,10,2010-01-28,96.59,10156,United Kingdom
05092,P1171,Product 5092,8,2011-04-04,83.21,10155,Germany
05093,P1091,Product 5093,8,2011-10-29,358.14,10138,Germany
05094,P1191,Product 5094,7,2011-09-23,41.9,10120,France
05095,P1076,Product 5095,3,2011-01-20,244.03,10064,Spain
05096,P1024,Product 5096,14,2011-05-02,244.61,10106,United Kingdom
05097,P1107,Product 5097,1,2010-08-08,158.46,10146,Germany
05098,P1178,Product 5098,5,2010-09-21,465.57,10136,Germany
05099,P1134,Product 5099,1,2010-05-01,144.86,10410,United Kingdom
05100,P1108,Product 5100,6,2010-02-15,147.78,10161,United Kingdom
05101,P1133,Product 5101,11,2010-10-07,120.98,10427,Spain
05102,P1023,Product 5102,7,2010-04-25,77.17,10451,Germany
05103,P1018,Product 5103,12,2010-06-17,185.19,10099,Spain
05104,P1082,Product 5104,5,2011-03-11,342.04,10337,Spain
05105,P1114,Product 5105,4,2010-09-03,372.37,10398,United Kingdom
05106,P1008,Product 5106,2,2011-04-29,407.64,10306,Spain
05107,P1111,Product 5107,5,2011-01-10,102.78,10140,United Kingdom
05108,P1163,Product 5108,9,2010-10-07,22.64,10082,France
05109,P1101,Product 5109,4,2010-01-22,487.47,10176,Spain
05110,P1167,Product 5110,14,2011-12-15,12.09,10197,Germany
05111,P1151,Product 5111,2,2010-03-09,480.54,10111,Germany
05112,P1047,Product 5112,13,2011-10-10,415.26,10055,France
05113,P1190,Product 5113,6,2010-02-27,456.48,10459,France
05114,P1068,Product 5114,8,2011-06-11,196.66,10178,Spain
05115,P1180,Product 5115,2,2010-09-21,102.61,10420,Germany
05116,P1181,Product 5116,9,2011-11-13,305.2,10400,Germany
05117,P1169,Product 5117,7,2011-02-27,371.92,10185,United Kingdom
05118,P1118,Product 5118,14,2011-05-14,69.78,10470,United Kingdom
05119,P1044,Product 5119,13,2010-10-18,399.82,10217,Germany
05120,P1124,Product 5120,2,2010-06-18,108.25,10412,United Kingdom
05121,P1013,Product 5121,11,2011-07-14,248.38,10416,United Kingdom
05122,P1156,Product 5122,5,2011-04-07,428.96,10315,United Kingdom
05123,P1133,Product 5123,5,2011-08-31,100.75,10474,France
05124,P1134,Product 5124,7,2011-07-10,124.73,10216,Germany
05125,P1036,Product 5125,13,2010-12-19,36.07,10119,Germany
05126,P1052,Product 5126,5,2010-08-28,77.57,10438,Germany
05127,P1017,Product 5127,11,2010-10-10,77.53,10393,United Kingdom
05128,P1037,Product 5128,14,2011-03-25,105.7,10174,Spain
05129,P1186,Product 5129,6,2011-08-05,146.67,10022,Spain
05130,P1128,Product 5130,14,2010-03-07,408.42,10212,United Kingdom
05131,P1195,Product 5131,9,2010-11-23,458.3,10404,France
05132,P1043,Product 5132,3,2011-04-01,206.11,10234,France
05133,P1046,Product 5133,3,2011-04-22,68.46,10012,Germany
05134,P1034,Product 5134,8,2010-10-12,115.79,10100,Spain
05135,P1059,Product 5135,10,2010-01-31,369.42,10416,France
05136,P1089,Product 5136,12,2011-03-24,340.33,10023,Spain
05137,P1051,Product 5137,6,2010-08-02,483.77,10363,Spain
05138,P1007,Product 5138,12,2011-11-24,12.17,10010,France
05139,P1106,Product 5139,10,2011-12-15,376.63,10272,United Kingdom
05140,P1168,Product 5140,3,2011-08-03,255.37,10451,Germany
05141,P1130,Product 5141,2,2010-01-25,451.83,10430,Germany
05142,P1196,Product 5142,13,2011-01-08,290.2,10280,France
05143,P1141,Product 5143,2,2011-02-01,226.1,10093,United Kingdom
05144,P1095,Product 5144,2,2010-12-03,334.6,10200,France
05145,P1025,Product 5145,5,2011-11-03,417.59,10020,France
05146,P1110,Product 5146,12,2010-10-07,144.84,10339,Spain
05147,P1197,Product 5147,5,2011-09-15,58.23,10466,Spain
05148,P1122,Product 5148,1,2011-07-13,219.34,10210,Germany
05149,P1185,Product 5149,2,2011-11-22,111.19,10139,Spain
05150,P1167,Product 5150,2,2011-07-02,217.62,10292,Spain
05151,P1050,Product 5151,4,2010-07-17,495.57,10297,United Kingdom
05152,P1122,Product 5152,7,2011-07-08,289.19,10400,France
05153,P1004,Product 5153,3,2011-04-24,348.33,10100,France
05154,P1076,Product 5154,5,2011-08-25,340.57,10303,United Kingdom
05155,P1159,Product 5155,11,2011-08-03,411.25,10358,Spain
05156,P1000,Product 5156,9,2010-03-11,472.34,10027,Spain
05157,P1181,Product 5157,5,2011-05-20,331.11,10040,France
05158,P1010,Product 5158,9,2010-04-20,240.67,10354,Germany
05159,P1180,Product 5159,1,2011-01-17,162.33,10302,France
05160,P1007,Product 5160,9,2011-02-01,183.34,10495,Germany
05161,P1152,Product 5161,14,2011-02-13,170.57,10145,Spain
05162,P1167,Product 5162,5,2010-12-17,165.61,10255,Germany
05163,P1031,Product 5163,8,2011-06-18,348.84,10461,Germany
05164,P1027,Product 5164,5,2011-05-16,295.92,10226,Germany
05165,P1130,Product 5165,14,2011-12-08,104.99,10235,Germany
05166,P1127,Product 5166,12,2011-02-25,484.96,10360,Germany
05167,P1061,Product 5167,6,2011-07-11,216.72,10379,France
05168,P1026,Product 5168,8,2010-04-21,285.21,10454,United Kingdom
05169,P1044,Product 5169,2,2010-07-28,352.79,10488,Spain
05170,P1104,Product 5170,3,2011-03-15,308.77,10012,France
05171,P1091,Product 5171,11,2010-06-27,158.97,10209,United Kingdom
05172,P1024,Product 5172,9,2011-03-01,399.86,10228,France
05173,P1188,Product 5173,5,2010-11-24,59.53,10396,United Kingdom
05174,P1043,Product 5174,5,2010-01-11,286.65,10099,France
05175,P1173,Product 5175,9,2010-09-09,140.29,10030,Spain
05176,P1141,Product 5176,10,2010-08-23,309.8,10385,Spain
05177,P1135,Product 5177,3,2011-10-10,112.91,10015,Germany
05178,P1175,Product 5178,14,2010-09-11,387.24,10136,United Kingdom
05179,P1141,Product 5179,4,2011-07-20,117.63,10328,France
05180,P1192,Product 5180,7,2011-04-23,445.74,10165,Germany
05181,P1079,Product 5181,2,2010-05-09,431.47,10458,France
05182,P1081,Product 5182,8,2011-06-16,184.38,10309,Spain
05183,P1134,Product 5183,5,2010-04-10,195.98,10439,Spain
05184,P1087,Product 5184,1,2010-10-17,352.24,10469,United Kingdom
05185,P1176,Product 5185,3,2011-07-23,49.73,10480,France
05186,P1126,Product 5186,9,2010-08-14,45.06,10099,France
05187,P1054,Product 5187,5,2011-10-15,72.48,10108,Germany
05188,P1140,Product 5188,8,2010-05-05,283.43,10342,Spain
05189,P1183,Product 5189,1,2011-03-14,78.76,10172,Germany
05190,P1055,Product 5190,14,2011-07-18,142.42,10236,Germany
05191,P1014,Product 5191,7,2011-10-08,325.22,10161,United Kingdom
05192,P1184,Product 5192,7,2011-10-27,12.73,10392,Germany
05193,P1057,Product 5193,8,2010-12-13,94.22,10215,United Kingdom
05194,P1162,Product 5194,3,2011-11-29,465.32,10263,Spain
05195,P1087,Product 5195,1,2010-07-02,333.47,10262,Germany
05196,P1096,Product 5196,11,2010-12-17,156.25,10291,Germany
05197,P1143,Product 5197,9,2011-05-30,27.43,10273,Germany
05198,P1007,Product 5198,1,2011-01-13,295.09,10002,Germany
05199,P1172,Product 5199,11,2011-12-09,115.32,10027,Spain
05200,P1039,Product 5200,6,2011-04-10,480.29,10325,United Kingdom
05201,P1181,Product 5201,9,2011-11-09,345.05,10491,Spain
05202,P1013,Product 5202,14,2010-12-06,487.19,10427,United Kingdom
05203,P1186,Product 5203,2,2010-05-21,425.2,10148,United Kingdom
05204,P1052,Product 5204,4,2010-04-21,244.1,10027,Germany
05205,P1126,Product 5205,2,2010-09-18,336.43,10487,Germany
05206,P1154,Product 5206,4,2010-07-07,406.99,10309,Germany
05207,P1174,Product 5207,2,2011-01-06,291.2,10437,United Kingdom
05208,P1079,Product 5208,12,2010-12-24,35.44,10064,France
05209,P1114,Product 5209,1,2010-09-30,237.87,10355,France
05210,P1133,Product 5210,11,2011-11-28,69.63,10020,France
05211,P1054,Product 5211,3,2011-08-27,358.85,10251,Spain
05212,P1043,Product 5212,8,2011-03-25,341.91,10234,United Kingdom
05213,P1017,Product 5213,5,2011-12-07,496.49,10226,France
05214,P1015,Product 5214,4,2011-02-21,316.26,10012,United Kingdom
05215,P1011,Product 5215,5,2011-01-23,401.07,10312,United Kingdom
05216,P1147,Product 5216,6,2010-12-04,137.8,10048,Spain
05217,P1044,Product 5217,6,2010-11-07,173.31,10117,Germany
05218,P1191,Product 5218,5,2010-11-25,458.93,10053,Germany
05219,P1186,Product 5219,12,2010-02-16,378.82,10137,Spain
05220,P1092,Product 5220,11,2011-10-18,329.36,10052,Spain
05221,P1021,Product 5221,12,2010-05-29,130.74,10043,United Kingdom
05222,P1096,Product 5222,6,2010-12-16,350.8,10302,France
05223,P1046,Product 5223,9,2010-11-19,443.95,10052,United Kingdom
05224,P1028,Product 5224,5,2010-04-30,119.24,10073,United Kingdom
05225,P1044,Product 5225,13,2011-02-02,354.53,10045,France
05226,P1076,Product 5226,6,2011-10-08,199.88,10012,Germany
05227,P1008,Product 5227,4,2010-07-16,63.79,10164,United Kingdom
05228,P1023,Product 5228,13,2011-02-17,382.91,10101,Germany
05229,P1014,Product 5229,3,2011-03-15,87.73,10279,Germany
05230,P1163,Product 5230,13,2010-02-06,130.18,10257,Germany
05231,P1012,Product 5231,12,2010-07-06,392.56,10469,United Kingdom
05232,P1090,Product 5232,6,2011-02-24,372.36,10336,France
05233,P1171,Product 5233,11,2011-12-26,130.82,10355,France
05234,P1100,Product 5234,11,2011-04-05,470.78,10397,Germany
05235,P1070,Product 5235,5,2010-04-20,111.57,10137,Germany
05236,P1199,Product 5236,4,2010-07-06,496.84,10162,France
05237,P1121,Product 5237,5,2011-04-16,370.26,10408,Spain
05238,P1075,Product 5238,7,2010-03-19,199.29,10386,Spain
05239,P1163,Product 5239,1,2011-01-09,69.52,10110,Germany
05240,P1115,Product 5240,14,2010-11-26,163.65,10101,France
05241,P1060,Product 5241,1,2010-05-05,100.9,10016,Spain
05242,P1167,Product 5242,11,2010-11-12,312.81,10267,France
05243,P1125,Product 5243,13,2010-11-16,181.64,10181,United Kingdom
05244,P1154,Product 5244,1,2011-04-20,151.03,10371,Germany
05245,P1000,Product 5245,2,2011-05-04,379.78,10023,Spain
05246,P1161,Product 5246,9,2011-05-29,119.15,10028,Germany
05247,P1067,Product 5247,13,2010-11-30,295.51,10170,United Kingdom
05248,P1087,Product 5248,5,2010-03-12,101.33,10408,France
05249,P1020,Product 5249,14,2011-04-10,358.83,10227,Germany
05250,P1160,Product 5250,9,2011-01-11,314.44,10377,Spain
05251,P1134,Product 5251,13,2011-12-25,400.09,10187,United Kingdom
05252,P1192,Product 5252,5,2010-01-08,38.91,10345,Spain
05253,P1002,Product 5253,14,2011-11-27,109.0,10229,France
05254,P1050,Product 5254,7,2010-06-13,81.46,10320,Spain
05255,P1078,Product 5255,14,2010-10-22,99.33,10339,Spain
05256,P1094,Product 5256,14,2010-12-24,55.99,10118,Spain
05257,P1181,Product 5257,6,2010-03-22,283.23,10155,United Kingdom
05258,P1122,Product 5258,2,2010-10-02,298.75,10271,Spain
05259,P1186,Product 5259,3,2011-09-09,422.53,10174,Spain
05260,P1005,Product 5260,5,2011-06-24,211.78,10464,United Kingdom
05261,P1156,Product 5261,4,2010-02-16,268.53,10103,United Kingdom
05262,P1016,Product 5262,14,2011-01-27,495.7,10091,United Kingdom
05263,P1116,Product 5263,11,2011-07-21,268.26,10185,France
05264,P1059,Product 5264,6,2010-03-20,288.92,10459,United Kingdom
05265,P1149,Product 5265,8,2011-05-28,497.98,10282,France
05266,P1151,Product 5266,8,2011-11-11,497.09,10180,United Kingdom
05267,P1124,Product 5267,3,2010-01-23,214.9,10169,United Kingdom
05268,P1080,Product 5268,4,2010-08-16,319.3,10186,Germany
05269,P1084,Product 5269,1,2011-03-14,243.0,10174,Germany
05270,P1050,Product 5270,2,2010-10-25,361.75,10221,Germany
05271,P1177,Product 5271,13,2010-09-17,469.5,10232,Germany
05272,P1138,Product 5272,9,2011-11-07,158.28,10161,United Kingdom
05273,P1183,Product 5273,12,2010-01-10,410.34,10420,United Kingdom
05274,P1070,Product 5274,10,2011-09-20,329.15,10133,France
05275,P1169,Product 5275,10,2010-06-07,143.69,10390,United Kingdom
05276,P1038,Product 5276,2,2010-06-07,399.66,10479,France
05277,P1068,Product 5277,12,2010-11-16,216.43,10223,Spain
05278,P1047,Product 5278,6,2010-07-21,64.6,10152,Spain
05279,P1124,Product 5279,14,2010-05-01,496.74,10032,United Kingdom
05280,P1056,Product 5280,7,2010-05-19,215.69,10054,Spain
05281,P1020,Product 5281,6,2011-11-05,273.07,10441,United Kingdom
05282,P1081,Product 5282,8,2011-12-21,404.94,10006,France
05283,P1098,Product 5283,9,2011-07-21,480.63,10243,Germany
05284,P1147,Product 5284,8,2010-12-05,437.08,10312,Spain
05285,P1014,Product 5285,5,2010-09-17,264.9,10125,United Kingdom
05286,P1068,Product 5286,8,2011-03-09,275.12,10011,Germany
05287,P1178,Product 5287,10,2010-02-13,144.04,10015,France
05288,P1075,Product 5288,10,2010-06-08,234.09,10207,United Kingdom
05289,P1061,Product 5289,9,2010-12-21,473.69,10042,Spain
05290,P1118,Product 5290,14,2010-04-08,364.84,10372,France
05291,P1036,Product 5291,8,2011-06-22,10.88,10483,United Kingdom
05292,P1133,Product 5292,2,2011-12-11,62.67,10460,Spain
05293,P1198,Product 5293,2,2011-09-01,462.29,10134,France
05294,P1025,Product 5294,12,2010-08-27,425.12,10227,France
05295,P1007,Product 5295,3,2011-04-20,245.65,10110,Germany
05296,P1003,Product 5296,7,2011-06-08,310.4,10306,Germany
05297,P1020,Product 5297,9,2011-07-11,148.37,10456,Germany
05298,P1158,Product 5298,8,2011-01-27,397.45,10159,United Kingdom
05299,P1148,Product 5299,9,2010-01-09,303.64,10330,France
05300,P1024,Product 5300,6,2011-05-28,348.94,10263,Germany
05301,P1142,Product 5301,1,2011-01-24,190.58,10224,Spain
05302,P1162,Product 5302,14,2010-07-29,218.07,10470,United Kingdom
05303,P1176,Product 5303,12,2010-02-23,107.8,10216,Germany
05304,P1042,Product 5304,4,2011-09-08,474.29,10455,United Kingdom
05305,P1168,Product 5305,13,2010-06-01,473.55,10044,France
05306,P1036,Product 5306,6,2011-02-14,409.79,10213,Spain
05307,P1184,Product 5307,12,2010-01-10,468.1,10058,France
05308,P1041,Product 5308,6,2011-07-06,334.34,10131,Spain
05309,P1174,Product 5309,8,2011-07-10,121.15,10103,France
05310,P1091,Product 5310,1,2010-09-25,381.3,10194,United Kingdom
05311,P1060,Product 5311,13,2011-10-29,166.01,10412,France
05312,P1141,Product 5312,11,2011-03-27,223.04,10488,Spain
05313,P1067,Product 5313,2,2011-08-17,140.8,10156,United Kingdom
05314,P1052,Product 5314,2,2010-07-16,214.69,10097,United Kingdom
05315,P1083,Product 5315,13,2011-02-02,341.26,10225,Spain
05316,P1033,Product 5316,6,2010-02-21,59.75,10411,Spain
05317,P1075,Product 5317,14,2011-04-14,57.08,10204,United Kingdom
05318,P1096,Product 5318,14,2011-01-03,343.47,10078,Spain
05319,P1151,Product 5319,11,2011-01-09,390.89,10123,France
05320,P1147,Product 5320,7,2010-02-28,277.98,10470,France
05321,P1196,Product 5321,2,2010-10-21,94.91,10427,France
05322,P1029,Product 5322,5,2010-04-20,218.22,10217,United Kingdom
05323,P1087,Product 5323,6,2011-06-26,380.3,10003,France
05324,P1006,Product 5324,4,2010-04-17,344.44,10089,United Kingdom
05325,P1035,Product 5325,1,2010-10-24,59.38,10103,Spain
05326,P1037,Product 5326,3,2010-04-05,484.73,10392,France
05327,P1051,Product 5327,14,2011-12-20,115.57,10118,United Kingdom
05328,P1142,Product 5328,10,2011-11-15,114.09,10132,Germany
05329,P1173,Product 5329,9,2011-04-17,232.63,10311,France
05330,P1150,Product 5330,13,2010-03-20,166.99,10095,France
05331,P1139,Product 5331,6,2010-09-07,492.07,10467,United Kingdom
05332,P1171,Product 5332,2,2011-12-31,42.86,10433,United Kingdom
05333,P1142,Product 5333,9,2010-12-05,156.69,10330,Spain
05334,P1092,Product 5334,4,2010-02-26,194.45,10142,United Kingdom
05335,P1106,Product 5335,11,2010-05-27,249.26,10287,Spain
05336,P1125,Product 5336,13,2010-01-17,13.12,10027,Germany
05337,P1048,Product 5337,8,2011-01-03,45.77,10277,Spain
05338,P1020,Product 5338,10,2011-12-10,132.62,10232,France
05339,P1014,Product 5339,7,2010-07-08,279.23,10016,United Kingdom
05340,P1013,Product 5340,12,2011-10-06,385.05,10058,Germany
05341,P1041,Product 5341,11,2010-09-05,344.82,10089,Germany
05342,P1014,Product 5342,3,2010-05-30,285.68,10491,United Kingdom
05343,P1062,Product 5343,8,2011-12-15,201.63,10198,France
05344,P1195,Product 5344,4,2010-08-01,435.99,10361,United Kingdom
05345,P1026,Product 5345,2,2010-08-05,232.59,10440,United Kingdom
05346,P1092,Product 5346,11,2010-01-06,153.13,10025,United Kingdom
05347,P1104,Product 5347,5,2011-11-01,316.52,10024,Spain
05348,P1052,Product 5348,1,2011-08-10,347.6,10393,Germany
05349,P1051,Product 5349,13,2011-01-30,202.24,10300,Germany
05350,P1062,Product 5350,8,2010-10-31,18.93,10338,France
05351,P1180,Product 5351,14,2011-07-12,51.6,10266,Germany
05352,P1056,Product 5352,8,2011-02-15,423.57,10460,United Kingdom
05353,P1119,Product 5353,3,2011-02-07,32.99,10180,Germany
05354,P1051,Product 5354,1,2011-01-15,298.05,10455,France
05355,P1106,Product 5355,4,2011-03-28,95.94,10359,Spain
05356,P1042,Product 5356,9,2010-08-17,118.32,10067,Spain
05357,P1134,Product 5357,9,2011-11-25,140.3,10494,United Kingdom
05358,P1116,Product 5358,1,2011-05-20,23.95,10350,United Kingdom
05359,P1169,Product 5359,11,2011-08-18,92.73,10411,Germany
05360,P1003,Product 5360,7,2010-05-25,327.0,10458,Germany
05361,P1196,Product 5361,6,2010-02-19,251.86,10490,France
05362,P1132,Product 5362,14,2011-02-28,399.68,10320,United Kingdom
05363,P1079,Product 5363,7,2010-04-10,35.31,10048,France
05364,P1040,Product 5364,7,2010-12-09,445.0,10174,Spain
05365,P1131,Product 5365,8,2011-10-13,498.22,10051,Germany
05366,P1001,Product 5366,8,2011-06-10,12.79,10101,United Kingdom
05367,P1194,Product 5367,10,2010-01-13,483.98,10215,Germany
05368,P1148,Product 5368,14,2010-06-21,121.75,10437,United Kingdom
05369,P1197,Product 5369,11,2011-05-04,347.81,10187,Spain
05370,P1042,Product 5370,2,2010-12-25,149.78,10056,France
05371,P1081,Product 5371,12,2010-04-16,263.3,10046,United Kingdom
05372,P1107,Product 5372,12,2010-07-08,257.66,10158,Germany
05373,P1196,Product 5373,12,2011-06-13,183.75,10488,United Kingdom
05374,P1136,Product 5374,4,2010-02-19,360.19,10173,France
05375,P1155,Product 5375,4,2010-09-06,301.82,10241,Spain
05376,P1025,Product 5376,13,2011-02-14,256.6,10281,Germany
05377,P1081,Product 5377,11,2011-01-26,491.51,10240,Spain
05378,P1082,Product 5378,10,2011-01-14,470.3,10369,Spain
05379,P1130,Product 5379,12,2010-08-15,477.94,10004,France
05380,P1072,Product 5380,13,2011-08-14,441.26,10083,United Kingdom
05381,P1099,Product 5381,8,2010-08-01,131.3,10307,United Kingdom
05382,P1048,Product 5382,14,2011-06-13,178.24,10360,United Kingdom
05383,P1144,Product 5383,13,2010-12-12,119.37,10458,United Kingdom
05384,P1062,Product 5384,13,2011-02-23,493.16,10247,Germany
05385,P1054,Product 5385,3,2010-03-25,80.57,10053,Spain
05386,P1150,Product 5386,12,2010-07-16,186.42,10160,United Kingdom
05387,P1033,Product 5387,13,2011-06-14,103.53,10433,Spain
05388,P1104,Product 5388,13,2010-08-09,115.61,10421,Germany
05389,P1104,Product 5389,12,2010-06-25,127.31,10410,Germany
05390,P1068,Product 5390,3,2011-08-07,321.64,10225,Germany
05391,P1014,Product 5391,13,2011-08-26,42.64,10014,Spain
05392,P1174,Product 5392,2,2010-11-18,288.4,10223,United Kingdom
05393,P1002,Product 5393,1,2011-06-19,410.55,10060,Spain
05394,P1155,Product 5394,8,2011-12-26,384.43,10121,United Kingdom
05395,P1002,Product 5395,14,2011-01-29,79.83,10276,France
05396,P1101,Product 5396,9,2011-10-02,457.79,10045,United Kingdom
05397,P1003,Product 5397,9,2011-07-25,386.19,10452,United Kingdom
05398,P1087,Product 5398,11,2010-11-20,7.62,10389,United Kingdom
05399,P1158,Product 5399,8,2010-03-26,370.0,10293,Germany
05400,P1044,Product 5400,5,2011-03-03,370.02,10061,France
05401,P1186,Product 5401,1,2010-09-25,250.92,10085,United Kingdom
05402,P1044,Product 5402,9,2010-04-22,27.76,10445,France
05403,P1074,Product 5403,6,2011-09-20,292.05,10209,Spain
05404,P1164,Product 5404,12,2011-02-02,384.04,10077,Spain
05405,P1192,Product 5405,7,2010-02-21,139.08,10201,Germany
05406,P1008,Product 5406,8,2010-03-25,335.2,10301,Spain
05407,P1144,Product 5407,13,2011-09-15,180.19,10396,France
05408,P1117,Product 5408,5,2011-12-13,289.06,10222,France
05409,P1064,Product 5409,6,2011-03-01,195.36,10221,France
05410,P1130,Product 5410,12,2010-01-21,155.36,10002,France
05411,P1025,Product 5411,13,2011-11-19,428.68,10477,France
05412,P1180,Product 5412,7,2010-02-25,378.15,10005,Germany
05413,P1158,Product 5413,7,2010-10-18,176.0,10092,United Kingdom
05414,P1025,Product 5414,2,2011-10-17,220.14,10007,Spain
05415,P1022,Product 5415,14,2011-01-08,347.39,10427,France
05416,P1029,Product 5416,11,2010-01-08,406.48,10492,Spain
05417,P1009,Product 5417,12,2010-05-04,343.75,10234,Germany
05418,P1071,Product 5418,14,2010-04-11,272.76,10107,Germany
05419,P1063,Product 5419,1,2010-04-03,477.42,10160,United Kingdom
05420,P1149,Product 5420,8,2011-01-20,388.2,10208,Germany
05421,P1142,Product 5421,5,2010-03-21,62.22,10239,United Kingdom
05422,P1122,Product 5422,10,2010-10-25,281.28,10330,France
05423,P1104,Product 5423,2,2010-01-31,207.73,10332,Germany
05424,P1183,Product 5424,3,2011-01-13,398.49,10049,Spain
05425,P1073,Product 5425,6,2010-11-26,27.11,10010,Germany
05426,P1147,Product 5426,10,2010-10-26,208.31,10350,Germany
05427,P1104,Product 5427,6,2010-10-09,162.55,10155,France
05428,P1046,Product 5428,8,2010-01-12,74.89,10491,United Kingdom
05429,P1086,Product 5429,5,2011-10-01,192.51,10069,United Kingdom
05430,P1052,Product 5430,5,2011-11-30,338.04,10168,Germany
05431,P1180,Product 5431,7,2010-03-10,184.03,10271,Spain
05432,P1128,Product 5432,10,2011-06-07,292.1,10067,Germany
05433,P1001,Product 5433,13,2010-01-23,298.44,10354,Spain
05434,P1057,Product 5434,14,2010-12-03,295.62,10251,France
05435,P1146,Product 5435,5,2011-03-03,267.12,10047,France
05436,P1189,Product 5436,9,2010-07-28,62.91,10183,United Kingdom
05437,P1071,Product 5437,6,2010-08-03,113.14,10319,Spain
05438,P1139,Product 5438,7,2011-09-27,401.03,10186,Germany
05439,P1153,Product 5439,12,2011-02-27,253.67,10089,Germany
05440,P1026,Product 5440,8,2010-03-14,354.51,10445,Germany
05441,P1028,Product 5441,13,2011-12-23,287.1,10331,Germany
05442,P1014,Product 5442,5,2011-08-29,24.15,10138,France
05443,P1173,Product 5443,14,2011-10-28,399.13,10356,Spain
05444,P1128,Product 5444,11,2010-10-01,36.84,10088,France
05445,P1059,Product 5445,4,2011-12-26,471.87,10273,Spain
05446,P1106,Product 5446,12,2011-10-02,111.61,10018,United Kingdom
05447,P1184,Product 5447,8,2010-08-21,258.64,10470,Spain
05448,P1002,Product 5448,12,2010-02-10,36.48,10310,Germany
05449,P1114,Product 5449,10,2010-10-16,447.99,10357,France
05450,P1145,Product 5450,9,2011-07-09,490.07,10373,Germany
05451,P1051,Product 5451,1,2010-09-27,77.41,10465,Spain
05452,P1059,Product 5452,3,2011-03-15,151.41,10153,Spain
05453,P1033,Product 5453,12,2010-11-10,12.86,10389,United Kingdom
05454,P1095,Product 5454,4,2011-05-25,394.55,10259,Spain
05455,P1088,Product 5455,13,2011-01-29,159.17,10107,Spain
05456,P1059,Product 5456,7,2010-01-28,296.47,10370,Germany
05457,P1153,Product 5457,6,2010-09-27,24.41,10284,Spain
05458,P1199,Product 5458,10,2011-04-12,359.15,10058,Spain
05459,P1018,Product 5459,10,2010-03-15,267.05,10124,France
05460,P1110,Product 5460,11,2011-10-19,363.87,10353,France
05461,P1021,Product 5461,1,2011-11-05,395.83,10272,United Kingdom
05462,P1160,Product 5462,4,2010-09-03,49.18,10106,United Kingdom
05463,P1165,Product 5463,6,2011-02-14,291.16,10298,Germany
05464,P1127,Product 5464,3,2011-05-13,326.72,10244,Germany
